query_id,query,service_id,intent,region,device,checked_at,rank,url,canonical_url,title,source_file,method
Q000026,онлайн калькулятор для расчета стоимости работ по благоустройству,S1,transactional,Yaroslavl,desktop,2026-08-20T22:49:37+03:00,9,https://yka.ru/calc/works/,https://yka.ru/calc/works/,Расчет стоимости уходных работ за садом,yandex-organic-2026-08-20-part-006.jsonl,live_yandex_organic
Q000026,онлайн калькулятор для расчета стоимости работ по благоустройству,S1,transactional,Yaroslavl,desktop,2026-08-20T22:49:37+03:00,10,https://sk-topstroy.ru/calc,https://sk-topstroy.ru/calc/,Онлайн калькулятор стоимости строительства дорог...,yandex-organic-2026-08-20-part-006.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html,https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html/,Прайс лист на услуги по благоустройству территорий,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8+%D0%BF%D0%BE+%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D1%83+%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9,https://uslugi.yandex.ru/16-yaroslavl/category/,Компании по благоустройству территорий в Ярославле: 65...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8%20%D0%B4%D0%BE%D0%BC%D0%B0,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство территории дома в Ярославле: 80...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D0%BF%D1%80%D0%B8%D0%B4%D0%BE%D0%BC%D0%BE%D0%B2%D0%BE%D0%B9+%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство придомовой территории в Ярославле: 53...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D0%BF%D1%80%D0%B8%D0%B4%D0%BE%D0%BC%D0%BE%D0%B2%D1%8B%D1%85+%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство придомовых территорий в Ярославле: 50...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D0%B4%D0%B0%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/,благоустройство дачного участка в Ярославле - цены и отзывы,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://landshaftniy-dizayn.ru/region/yaroslavl/blagoustroystvo/territorii/,https://landshaftniy-dizayn.ru/region/yaroslavl/blagoustroystvo/territorii/,Благоустройство территории под ключ в Ярославле,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://profi.ru/geo-yar/remont/blagoustroistvo-territorii/price/,https://profi.ru/geo-yar/remont/blagoustroistvo-territorii/price/,Стоимость благоустройства территорий- цена за...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://uslugi.yandex.ru/10841-yaroslavl-oblast/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8,https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/,Благоустройство территории в Ярославской области: 61...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000027,прейскурант цен на благоустройство придомовой территории в ярославской области,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство территорий в Ярославле: 62 исполнителя...,yandex-api-Q000027.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://vosaduli.ru/proektirovanie/,https://vosaduli.ru/proektirovanie/,"Заказать ландшафтное проектирование, проект ландшафтного...",yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D1%8B%D0%B9+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/,ландшафтный дизайн проект участка в Ярославле - цены и отзывы,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://www.alfaplan.ru/land-planning/,https://alfaplan.ru/land-planning/,"Проект благоустройства участка, планирование земельного...",yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://dzen.ru/a/amH4nZcZkS4zKha-,https://dzen.ru/a/amH4nZcZkS4zKha-/,Бюджетное благоустройство участка ИЖС: как сделать... | Дзен,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://dzen.ru/a/airMdAuleHEBqpMS,https://dzen.ru/a/airMdAuleHEBqpMS/,Как облагородить старый дачный участок своими руками... | Дзен,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://blog.domclick.ru/dom-i-uyut/post/landshaftnoe-proektirovanie-uchastka-poshagovaya-instrukciya,https://blog.domclick.ru/dom-i-uyut/post/landshaftnoe-proektirovanie-uchastka-poshagovaya-instrukciya/,Ландшафтное проектирование участка: этапы и советы эксперта...,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://www.vseinstrumenti.ru/publication/kak-samostoyatelno-splanirovat-landshaft-na-uchastke-ochen-podrobnyj-poshagovyj-plan-7374/,https://vseinstrumenti.ru/publication/kak-samostoyatelno-splanirovat-landshaft-na-uchastke-ochen-podrobnyj-poshagovyj-plan-7374/,Как самостоятельно спланировать ландшафт на участке: очень...,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://yaroslavl.blago-s.ru/,https://yaroslavl.blago-s.ru/,Благоустройство участка и территории частного дома под ключ...,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://www.ivd.ru/dacha-i-sad/dacnyj-ucastok/blagoustrojstvo-uchastka-s-chego-nachat-i-kak-obustroit-territoriu-svoimi-rukami-75-foto-115592,https://ivd.ru/dacha-i-sad/dacnyj-ucastok/blagoustrojstvo-uchastka-s-chego-nachat-i-kak-obustroit-territoriu-svoimi-rukami-75-foto-115592/,Благоустройство дачного участка: 75 недорогих... | ivd.ru,yandex-api-Q000028.jsonl,live_yandex_organic
Q000028,проект благоустройства участка,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://abdesignus.ru/uslugi/proektirovanie-blagoustroystva/,https://abdesignus.ru/uslugi/proektirovanie-blagoustroystva/,Проектирование благоустройства частного загородного дома...,yandex-api-Q000028.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://vk.ru/wall-160270735_85969,https://vk.ru/wall-160270735_85969/,В 2026 году в Рыбинске отремонтируют 9 дворов Проекты...,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://rybinsk.a3d.ru/proekt-blagoustroystva-dvorovykh-territoriy,https://rybinsk.a3d.ru/proekt-blagoustroystva-dvorovykh-territoriy/,Проект благоустройства дворовых территорий в Рыбинске от...,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://am-proekt.ru/rybinsk/blagoustroystvo/blagoustroystvo-pridomovoy-territorii-mkd,https://am-proekt.ru/rybinsk/blagoustroystvo/blagoustroystvo-pridomovoy-territorii-mkd/,Благоустройство придомовой территории МКД в Рыбинске...,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://rybinsk.ru/admin/departments/jkx-transportation/nashi-dvory,https://rybinsk.ru/admin/departments/jkx-transportation/nashi-dvory/,Наши дворы,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://rybinsk.ru/admin/departments/jkx-transportation/nashi-dvory?start=27,https://rybinsk.ru/admin/departments/jkx-transportation/nashi-dvory/,Наши дворы,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://exp76.ru/services/planirovka-territorii/,https://exp76.ru/services/planirovka-territorii/,Планировка территории в Рыбинске и Ярославской области,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://www.avito.ru/rybinsk/predlozheniya_uslug?q=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D1%8B%D0%B9+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD,https://avito.ru/rybinsk/predlozheniya_uslug/,ландшафтный дизайн в Рыбинске - цены и отзывы | Услуги на...,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://portal.yarregion.ru/depts-drp/activity/regionalnyy-proekt-formirovanie-komfortnoy-gorodskoy-sredy-nashi-dvory/,https://portal.yarregion.ru/depts-drp/activity/regionalnyy-proekt-formirovanie-komfortnoy-gorodskoy-sredy-nashi-dvory/,Министерство регионального развития Ярославской области,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,Ландшафтное проектирование в Рыбинске и Ярославской области,yandex-api-Q000029.jsonl,live_yandex_organic
Q000029,проекты придомовых территорий рыбинск,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://rybinsk.ru/gradostroi,https://rybinsk.ru/gradostroi/,Градостроительство и архитектура города Рыбинска,yandex-api-Q000029.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://rakurs-blagoustroistvo.ru/uslugi/blagoustroistvo-uchastka-v-yaroslavle/,https://rakurs-blagoustroistvo.ru/uslugi/blagoustroistvo-uchastka-v-yaroslavle/,Благоустройство участка в Ярославле | ГК Ракурс,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/,благоустройство участка в Ярославле - цены и отзывы,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://rakurs-blagoustroistvo.ru/,https://rakurs-blagoustroistvo.ru/,ГК Ракурс официальный сайт,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://yaroslavl.blago-s.ru/,https://yaroslavl.blago-s.ru/,Благоустройство участка и территории частного дома под ключ...,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://exp76.ru/,https://exp76.ru/,Благоустройство участков под ключ в Рыбинске и Ярославской...,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://atlant76.com/landshaftnye-raboty/,https://atlant76.com/landshaftnye-raboty/,Ландшафтный дизайн дачного участка под ключ — услуги...,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8+%D0%BF%D0%BE+%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D1%83+%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9,https://uslugi.yandex.ru/16-yaroslavl/category/,Компании по благоустройству территорий в Ярославле: 65...,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://yarozabor.ru/shop/blagoustrojstvo-territorii/,https://yarozabor.ru/shop/blagoustrojstvo-territorii/,Благоустройство территории заказать в Ярославле по низкой...,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D0%B4%D0%B0%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/,благоустройство дачного участка в Ярославле - цены и отзывы,yandex-api-Q000030.jsonl,live_yandex_organic
Q000030,сайты благоустройства участков,S1,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство участка в Ярославле: 102 исполнителя...,yandex-api-Q000030.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://exp76.ru/kalkuljator-uslug/,https://exp76.ru/kalkuljator-uslug/,Калькулятор стоимости благоустройства участка - дренаж...,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://kalk.pro/landscape/,https://kalk.pro/landscape/,Расчет благоустройства территории | Калькуляторы,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://good-lawn.ru/online-kalkulator-blagoustroistva,https://good-lawn.ru/online-kalkulator-blagoustroistva/,Калькулятор расчета стоимости благоустройства,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://calcal.ru/landscape-budget-calculator,https://calcal.ru/landscape-budget-calculator/,Калькулятор ландшафтного дизайна онлайн — расчёт... | calcal.ru,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://skygreengazon.ru/kalkulator,https://skygreengazon.ru/kalkulator/,Калькулятор благоустройства участка — прикинем бюджет за...,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://konturland.ru/price/kalkulyator,https://konturland.ru/price/kalkulyator/,Калькулятор для расчета цены проекта ландшафтного дизайна,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://yarlandshaft.ru/price,https://yarlandshaft.ru/price/,Цены,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://greenroyal.ru/our-services/calculator-cost/,https://greenroyal.ru/our-services/calculator-cost/,Калькулятор стоимости – Грин Роял | Green Royal...,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://roads-pro.ru/kalkulyator/,https://roads-pro.ru/kalkulyator/,Калькулятор стоимости строительства дороги — рассчитайте...,yandex-api-Q000031.jsonl,live_yandex_organic
Q000031,стоимость благоустройства территории за м2 калькулятор,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://xn--80aaahqpcuvhvipz6j.xn--p1acf/ceny/stoimost-blagoustroystva-territorii.php,https://xn--80aaahqpcuvhvipz6j.xn--p1acf/ceny/stoimost-blagoustroystva-territorii.php/,Цены на благоустройство территории за 1 м2 в Москве...,yandex-api-Q000031.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html,https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html/,Прайс лист на услуги по благоустройству территорий,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/,благоустройство участка в Ярославле - цены и отзывы,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://landshaftniy-dizayn.ru/region/yaroslavl/blagoustroystvo/territorii/,https://landshaftniy-dizayn.ru/region/yaroslavl/blagoustroystvo/territorii/,Благоустройство территории под ключ в Ярославле,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/dorozhnoe_stroitelstvo-ASgBAgICAkSYC8KfAdCuDva80AE/tag/blagoustrojstvo-territorii,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/dorozhnoe_stroitelstvo-ASgBAgICAkSYC8KfAdCuDva80AE/tag/blagoustrojstvo-territorii/,благоустройство территории в Ярославле - цены и отзывы,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE,https://avito.ru/yaroslavl/predlozheniya_uslug/,благоустройство в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D0%B4%D0%B0%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/,благоустройство дачного участка в Ярославле - цены и отзывы,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство территории в Ярославле: 68 исполнителей...,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8%20%D0%B4%D0%BE%D0%BC%D0%B0,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство территории дома в Ярославле: 80...,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ?q=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,благоустройство участка в Ярославле - цены и отзывы,yandex-api-Q000032.jsonl,live_yandex_organic
Q000032,стоимость работ по благоустройству территории ярославль,S1,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9,https://uslugi.yandex.ru/16-yaroslavl/category/,Благоустройство территорий в Ярославле: 73 исполнителя...,yandex-api-Q000032.jsonl,live_yandex_organic
